timestamp,model_name,output_name,quant_format,base_config_path,generated_config_path,status,acc1,acc5,certainty,ref_acc1,ref_acc5,ref_certainty,acc_drop,weight_comp_red,weight_comp_share,input_comp_red,input_comp_share,exec_error,report_path
2026-03-24 12:24:01,inception_v3,ref_fp32,fp8,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp2_e1m0,fp2_e1m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp3_e1m1,fp3_e1m1,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp4_e1m2,fp4_e1m2,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp5_e1m3,fp5_e1m3,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp6_e1m4,fp6_e1m4,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp7_e1m5,fp7_e1m5,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp8_e1m6,fp8_e1m6,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp3_e2m0,fp3_e2m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp4_e3m0,fp4_e3m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp5_e4m0,fp5_e4m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp6_e5m0,fp6_e5m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp7_e6m0,fp7_e6m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
2026-03-24 12:24:01,inception_v3,baseline_fp8_e7m0,fp8_e7m0,,,FAILED,0.0,0.0,0.0,,,,,,,,,Calculated padded input size per channel: (3 x 3). Kernel size: (5 x 5). Kernel size can't be greater than actual input size,
