timestamp,model_name,output_name,quant_format,base_config_path,generated_config_path,status,acc1,acc5,certainty,ref_acc1,ref_acc5,ref_certainty,acc_drop,weight_comp_red,weight_comp_share,input_comp_red,input_comp_share,exec_error,report_path
2026-03-24 12:18:57,efficientnet_v2_l,ref_fp32,fp8,,,NO_QUANT,8.258,13.964,0.229910758330822,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.09,0.49,0.9999293957519532,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,0.104,0.504,0.4803013319587707,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,0.546,1.426,0.5882189883899689,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,7.874,13.864,0.24853402830123902,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,6.262,10.938,0.20651903034210206,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,8.448,14.206,0.21465595399856569,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,7.85,13.224,0.22917218771457673,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,0.136,0.67,0.016050981290340424,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,0.102,0.538,0.04456288159370422,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,0.102,0.538,0.044560193314552306,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,0.102,0.538,0.04456010304570198,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,0.102,0.538,0.04456010304570198,0.0,0.0,,,,,,,,
2026-03-24 12:18:57,efficientnet_v2_l,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,0.102,0.538,0.04456010304570198,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,ref_fp32,fp8,,,NO_QUANT,8.258,13.964,0.229910758330822,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.09,0.49,0.9999293957519532,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,0.104,0.504,0.4803013319587707,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,0.546,1.426,0.5882189883899689,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,7.874,13.864,0.24853402830123902,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,6.262,10.938,0.20651903034210206,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,8.448,14.206,0.21465595399856569,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,7.85,13.224,0.22917218771457673,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,0.136,0.67,0.016050981290340424,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,0.102,0.538,0.04456288159370422,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,0.102,0.538,0.044560193314552306,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,0.102,0.538,0.04456010304570198,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,0.102,0.538,0.04456010304570198,0.0,0.0,,,,,,,,
2026-03-26 16:22:17,efficientnet_v2_l,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,0.102,0.538,0.04456010304570198,0.0,0.0,,,,,,,,
