layer,shape,max_val,best_type,best_error,fp2_e1m0_error,fp3_e1m1_error,fp4_e1m2_error,fp5_e1m3_error,fp6_e1m4_error,fp7_e1m5_error,fp8_e1m6_error,fp3_e2m0_error,fp4_e3m0_error,fp5_e4m0_error,fp6_e5m0_error,fp7_e6m0_error,fp8_e7m0_error
features.conv0,"(96, 3, 7, 7)",0.6821392178535461,fp8_e1m6,11.941400527954102,525.0343017578125,308.7210388183594,175.18887329101562,92.41788482666016,47.912933349609375,23.62216567993164,11.941400527954102,230.8411407470703,153.30538940429688,152.51873779296875,152.51870727539062,152.51870727539062,152.51870727539062
features.norm0,"(96,)",0.3544362485408783,fp8_e1m6,0.07445930689573288,3.0398507118225098,1.77811861038208,1.3623600006103516,0.7610200643539429,0.2783122658729553,0.1380734145641327,0.07445930689573288,1.6326547861099243,0.8268575668334961,0.8268575668334961,0.8268575668334961,0.8268575668334961,0.8268575668334961
features.denseblock1.denselayer1.norm1,"(96,)",0.2506067752838135,fp8_e1m6,0.052998438477516174,3.6330103874206543,1.869349718093872,0.81142258644104,0.3915480971336365,0.21265719830989838,0.09376455843448639,0.052998438477516174,1.580007553100586,1.580007553100586,1.580007553100586,1.58000648021698,1.58000648021698,1.58000648021698
features.denseblock1.denselayer1.conv1,"(192, 96, 1, 1)",0.3221890330314636,fp8_e1m6,3.1430277824401855,159.0567169189453,96.95904541015625,50.68394470214844,25.814422607421875,12.742987632751465,6.3560075759887695,3.1430277824401855,66.39118957519531,44.49293518066406,44.39949417114258,44.39918518066406,44.39918518066406,44.39918518066406
features.denseblock1.denselayer1.norm2,"(192,)",0.30428966879844666,fp8_e1m6,0.16745120286941528,13.453649520874023,5.601667404174805,2.8993167877197266,1.4111226797103882,0.6723513603210449,0.3275357484817505,0.16745120286941528,3.9468705654144287,3.763880729675293,3.7627274990081787,3.7627243995666504,3.7627243995666504,3.7627243995666504
features.denseblock1.denselayer1.conv2,"(48, 192, 3, 3)",0.2632060647010803,fp8_e1m6,16.258092880249023,689.201416015625,451.580078125,250.0108642578125,128.59596252441406,64.9193344116211,32.33836364746094,16.258092880249023,290.8201904296875,163.68951416015625,162.81175231933594,162.81161499023438,162.81161499023438,162.81161499023438
features.denseblock1.denselayer2.norm1,"(144,)",0.27813825011253357,fp8_e1m6,0.05909484624862671,3.8054394721984863,2.1546034812927246,0.9695740938186646,0.4505258798599243,0.25406235456466675,0.12261734902858734,0.05909484624862671,1.4081916809082031,1.3283658027648926,1.3282873630523682,1.3282806873321533,1.3282806873321533,1.3282806873321533
features.denseblock1.denselayer2.conv1,"(192, 144, 1, 1)",0.42015063762664795,fp8_e1m6,3.9492690563201904,163.42205810546875,104.65799713134766,58.78932189941406,30.31135368347168,15.017060279846191,7.812612533569336,3.9492690563201904,73.80546569824219,44.659610748291016,44.34239959716797,44.34162902832031,44.34162902832031,44.34162902832031
features.denseblock1.denselayer2.norm2,"(192,)",0.2985484302043915,fp8_e1m6,0.1372804343700409,11.554458618164062,4.459498405456543,2.1132185459136963,1.0763726234436035,0.5750638842582703,0.270197331905365,0.1372804343700409,3.9927244186401367,3.947530508041382,3.946171760559082,3.946169853210449,3.946169853210449,3.946169853210449
features.denseblock1.denselayer2.conv2,"(48, 192, 3, 3)",0.33581915497779846,fp8_e1m6,13.782848358154297,620.0077514648438,392.14532470703125,212.35023498535156,107.81685638427734,54.803836822509766,27.444644927978516,13.782848358154297,250.75692749023438,148.75375366210938,148.004150390625,148.003662109375,148.003662109375,148.003662109375
features.denseblock1.denselayer3.norm1,"(192,)",0.6330434679985046,fp8_e1m6,0.19733919203281403,10.902490615844727,7.569147109985352,3.7845587730407715,1.4680085182189941,0.7886463403701782,0.39912348985671997,0.19733919203281403,5.545278549194336,3.9265236854553223,3.9211859703063965,3.9211819171905518,3.9211819171905518,3.9211819171905518
features.denseblock1.denselayer3.conv1,"(192, 192, 1, 1)",0.3869343101978302,fp8_e1m6,9.040996551513672,386.1357421875,244.44595336914062,136.376220703125,70.6686019897461,35.859004974365234,18.01718521118164,9.040996551513672,164.4165496826172,97.20130157470703,96.59858703613281,96.59803771972656,96.59803771972656,96.59803771972656
features.denseblock1.denselayer3.norm2,"(192,)",0.27155011892318726,fp8_e1m6,0.12063056975603104,9.692887306213379,3.4182112216949463,2.0147907733917236,0.9982659816741943,0.47020527720451355,0.26214420795440674,0.12063056975603104,4.453577041625977,4.453577041625977,4.453577041625977,4.453577041625977,4.453577041625977,4.453577041625977
features.denseblock1.denselayer3.conv2,"(48, 192, 3, 3)",0.19695372879505157,fp8_e1m6,15.372852325439453,792.858642578125,473.31732177734375,245.35943603515625,123.49673461914062,61.36613082885742,30.687000274658203,15.372852325439453,296.62322998046875,193.05856323242188,192.59442138671875,192.59442138671875,192.59442138671875,192.59442138671875
features.denseblock1.denselayer4.norm1,"(240,)",0.311288446187973,fp8_e1m6,0.13752232491970062,9.230562210083008,4.201519966125488,2.147432804107666,1.1683368682861328,0.4929966330528259,0.26657646894454956,0.13752232491970062,3.1979212760925293,2.9452924728393555,2.936859607696533,2.93684720993042,2.93684720993042,2.93684720993042
features.denseblock1.denselayer4.conv1,"(192, 240, 1, 1)",0.30558010935783386,fp8_e1m6,9.004451751708984,347.79541015625,222.45697021484375,126.426025390625,66.99395751953125,34.650508880615234,17.698951721191406,9.004451751708984,152.59893798828125,89.50914001464844,88.5388412475586,88.53805541992188,88.53805541992188,88.53805541992188
features.denseblock1.denselayer4.norm2,"(192,)",0.2967251241207123,fp8_e1m6,0.16079723834991455,14.036666870117188,4.285492897033691,2.6146278381347656,1.3123273849487305,0.6315999627113342,0.32003140449523926,0.16079723834991455,4.026110649108887,4.026110649108887,4.026110649108887,4.0261101722717285,4.0261101722717285,4.0261101722717285
features.denseblock1.denselayer4.conv2,"(48, 192, 3, 3)",0.20809462666511536,fp8_e1m6,17.803794860839844,803.8909912109375,516.4144287109375,280.78155517578125,142.34295654296875,71.21148681640625,35.45224380493164,17.803794860839844,326.2952880859375,188.31851196289062,187.5947723388672,187.5947265625,187.5947265625,187.5947265625
features.denseblock1.denselayer5.norm1,"(288,)",0.23455585539340973,fp8_e1m6,0.1073046550154686,7.842064380645752,3.004377841949463,1.6193691492080688,0.8751626014709473,0.4435262084007263,0.21927312016487122,0.1073046550154686,4.9236626625061035,4.847670078277588,4.84569787979126,4.8456926345825195,4.8456926345825195,4.8456926345825195
