layer,shape,max_val,best_type,best_error,fp2_e1m0_error,fp3_e1m1_error,fp4_e1m2_error,fp5_e1m3_error,fp6_e1m4_error,fp7_e1m5_error,fp8_e1m6_error,fp3_e2m0_error,fp4_e3m0_error,fp5_e4m0_error,fp6_e5m0_error,fp7_e6m0_error,fp8_e7m0_error
features.0,"(64, 3, 3, 3)",0.9316266775131226,fp8_e1m6,2.516058921813965,160.9852294921875,78.32646942138672,41.215145111083984,19.85066795349121,10.083728790283203,5.13693380355835,2.516058921813965,72.47903442382812,63.910526275634766,63.87109375,63.87109375,63.87109375,63.87109375
features.3.squeeze,"(16, 64, 1, 1)",1.4822914600372314,fp8_e1m6,2.9317917823791504,131.30029296875,79.89348602294922,43.025108337402344,22.131202697753906,11.2623291015625,5.611412048339844,2.9317917823791504,55.04017639160156,35.65515899658203,35.455902099609375,35.455902099609375,35.455902099609375,35.455902099609375
features.3.expand1x1,"(64, 16, 1, 1)",1.1723295450210571,fp8_e1m6,1.5188865661621094,82.03553009033203,46.20610046386719,23.746383666992188,12.663288116455078,6.3501129150390625,3.1001791954040527,1.5188865661621094,38.75926208496094,30.653703689575195,30.58749008178711,30.58749008178711,30.58749008178711,30.58749008178711
features.3.expand3x3,"(64, 16, 3, 3)",1.0335798263549805,fp8_e1m6,9.706989288330078,423.032470703125,267.8709411621094,149.509765625,76.92650604248047,38.61104965209961,19.51443099975586,9.706989288330078,179.93496704101562,105.97882080078125,105.46287536621094,105.46287536621094,105.46287536621094,105.46287536621094
features.4.squeeze,"(16, 128, 1, 1)",0.9729258418083191,fp8_e1m6,3.85906982421875,209.38243103027344,116.16645050048828,60.384925842285156,31.157012939453125,15.212753295898438,7.49662971496582,3.85906982421875,75.31726837158203,52.21397399902344,52.07418441772461,52.07418441772461,52.07418441772461,52.07418441772461
features.4.expand1x1,"(64, 16, 1, 1)",1.1182246208190918,fp8_e1m6,1.6355820894241333,85.09124755859375,46.70001220703125,24.577312469482422,12.419204711914062,6.268906593322754,3.271514892578125,1.6355820894241333,38.86583709716797,30.265037536621094,30.209280014038086,30.209280014038086,30.209280014038086,30.209280014038086
features.4.expand3x3,"(64, 16, 3, 3)",0.6702296733856201,fp8_e1m6,8.521382331848145,456.6953430175781,259.5360107421875,135.69509887695312,68.01673126220703,33.89796447753906,17.219192504882812,8.521382331848145,178.97756958007812,126.84172821044922,126.59351348876953,126.593505859375,126.593505859375,126.593505859375
features.6.squeeze,"(32, 128, 1, 1)",1.2981643676757812,fp8_e1m6,7.763056755065918,375.51763916015625,222.18643188476562,117.22933959960938,60.70104217529297,30.7363224029541,15.401643753051758,7.763056755065918,142.37332153320312,92.05077362060547,91.64009094238281,91.64007568359375,91.64007568359375,91.64007568359375
features.6.expand1x1,"(128, 32, 1, 1)",0.7575163841247559,fp8_e1m6,3.8044328689575195,216.97109985351562,118.06059265136719,60.66438674926758,30.484323501586914,15.019780158996582,7.543392181396484,3.8044328689575195,89.23981475830078,68.42741394042969,68.31993865966797,68.31993865966797,68.31993865966797,68.31993865966797
features.6.expand3x3,"(128, 32, 3, 3)",0.6564458012580872,fp8_e1m6,21.030031204223633,1097.72998046875,643.3956298828125,333.42138671875,167.8486328125,84.076171875,42.15087127685547,21.030031204223633,414.77740478515625,279.8424072265625,279.156494140625,279.1564636230469,279.1564636230469,279.1564636230469
features.7.squeeze,"(32, 256, 1, 1)",0.8722013235092163,fp8_e1m6,9.745227813720703,512.7587280273438,296.89617919921875,154.3563232421875,76.85200500488281,38.98548126220703,19.424373626708984,9.745227813720703,190.8165283203125,128.41896057128906,128.07199096679688,128.07196044921875,128.07196044921875,128.07196044921875
features.7.expand1x1,"(128, 32, 1, 1)",0.8852208256721497,fp8_e1m6,4.178483963012695,238.00674438476562,127.66252136230469,66.6833724975586,34.000492095947266,16.758228302001953,8.427948951721191,4.178483963012695,92.77130126953125,69.5896224975586,69.45980834960938,69.45980834960938,69.45980834960938,69.45980834960938
features.7.expand3x3,"(128, 32, 3, 3)",0.6416589617729187,fp8_e1m6,22.088111877441406,1120.6943359375,649.902587890625,345.6981506347656,176.25669860839844,87.7999496459961,43.82145690917969,22.088111877441406,429.627685546875,286.6982421875,285.8724365234375,285.8724365234375,285.8724365234375,285.8724365234375
features.9.squeeze,"(48, 256, 1, 1)",0.9365586042404175,fp8_e1m6,14.196048736572266,742.7921142578125,438.6237487792969,224.68814086914062,112.61595153808594,56.136985778808594,28.16404914855957,14.196048736572266,266.2931213378906,174.08648681640625,173.66961669921875,173.66961669921875,173.66961669921875,173.66961669921875
features.9.expand1x1,"(192, 48, 1, 1)",0.48890721797943115,fp8_e1m6,6.1135759353637695,358.01666259765625,195.79522705078125,98.89695739746094,49.294227600097656,24.453678131103516,12.32264518737793,6.1135759353637695,142.1272735595703,109.33560943603516,109.20911407470703,109.20911407470703,109.20911407470703,109.20911407470703
features.9.expand3x3,"(192, 48, 3, 3)",0.6794496178627014,fp8_e1m6,37.448516845703125,1994.3585205078125,1155.057373046875,600.517822265625,300.75762939453125,149.51904296875,75.12509155273438,37.448516845703125,753.3361206054688,513.1531982421875,512.0169677734375,512.0169677734375,512.0169677734375,512.0169677734375
features.10.squeeze,"(48, 384, 1, 1)",0.6806409358978271,fp8_e1m6,16.14983367919922,862.5431518554688,500.4886474609375,257.88177490234375,130.24801635742188,64.42074584960938,32.28559875488281,16.14983367919922,312.5875244140625,208.60704040527344,208.18382263183594,208.18382263183594,208.18382263183594,208.18382263183594
features.10.expand1x1,"(192, 48, 1, 1)",0.7642218470573425,fp8_e1m6,6.434808731079102,370.02496337890625,200.69847106933594,103.48529052734375,51.215110778808594,25.708148956298828,12.742026329040527,6.434808731079102,144.43572998046875,109.58321380615234,109.43826293945312,109.43826293945312,109.43826293945312,109.43826293945312
features.10.expand3x3,"(192, 48, 3, 3)",0.4342217743396759,fp8_e1m6,35.66847229003906,1976.614501953125,1118.4173583984375,571.8226928710938,284.96807861328125,142.80548095703125,71.42643737792969,35.66847229003906,716.5640258789062,503.0208435058594,502.046630859375,502.046630859375,502.046630859375,502.046630859375
features.11.squeeze,"(64, 384, 1, 1)",0.6315314769744873,fp8_e1m6,19.17100715637207,1040.9107666015625,607.0103759765625,308.04248046875,154.3035888671875,77.0491943359375,38.825233459472656,19.17100715637207,376.43408203125,254.05133056640625,253.55136108398438,253.5513153076172,253.5513153076172,253.5513153076172
features.11.expand1x1,"(256, 64, 1, 1)",0.4789900481700897,fp8_e1m6,9.347177505493164,558.7027587890625,301.9960632324219,151.12356567382812,75.75302124023438,37.33372116088867,18.880443572998047,9.347177505493164,203.4830322265625,155.73109436035156,155.5201873779297,155.52017211914062,155.52017211914062,155.52017211914062
features.11.expand3x3,"(256, 64, 3, 3)",0.3810137212276459,fp8_e1m6,46.894832611083984,2708.00537109375,1486.851806640625,751.3428344726562,375.4949645996094,187.7561492919922,93.82024383544922,46.894832611083984,989.8079223632812,732.8168334960938,731.734130859375,731.734130859375,731.734130859375,731.734130859375
features.12.squeeze,"(64, 512, 1, 1)",0.5190735459327698,fp8_e1m6,21.214466094970703,1256.13037109375,678.2882080078125,339.38507080078125,168.71678161621094,84.763916015625,42.399261474609375,21.214466094970703,439.9765930175781,327.594970703125,327.07275390625,327.07275390625,327.07275390625,327.07275390625
features.12.expand1x1,"(256, 64, 1, 1)",0.5573151707649231,fp8_e1m6,13.19064712524414,832.0948486328125,423.32574462890625,210.4642333984375,105.72966003417969,52.183712005615234,26.12125015258789,13.19064712524414,299.272705078125,239.69805908203125,239.4289093017578,239.4289093017578,239.4289093017578,239.4289093017578
features.12.expand3x3,"(256, 64, 3, 3)",0.3269486129283905,fp8_e1m6,42.061744689941406,2557.22119140625,1347.5787353515625,673.4207763671875,336.7771301269531,168.18392944335938,84.31338500976562,42.061744689941406,944.1096801757812,748.4091796875,747.5916137695312,747.5916137695312,747.5916137695312,747.5916137695312
classifier.1,"(1000, 512, 1, 1)",0.22859607636928558,fp8_e1m6,165.94586181640625,9977.37890625,5334.3115234375,2660.970703125,1330.1273193359375,664.8255615234375,332.0256652832031,165.94586181640625,3548.69775390625,2705.24560546875,2701.76513671875,2701.76513671875,2701.76513671875,2701.76513671875
