timestamp,model_name,output_name,quant_format,base_config_path,generated_config_path,status,acc1,acc5,certainty,ref_acc1,ref_acc5,ref_certainty,acc_drop,weight_comp_red,weight_comp_share,input_comp_red,input_comp_share,exec_error,report_path
2026-03-24 12:30:49,mobilenet_v3_large,ref_fp32,fp8,,,NO_QUANT,75.322,92.634,0.5792995225524903,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.1,0.5,0.43066627309799194,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,0.082,0.424,0.2804789611053467,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,0.114,0.476,0.4982988510894775,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,1.192,3.986,0.1204161703133583,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,60.936,83.926,0.3915358133649826,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,71.042,90.222,0.5256033194541931,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,74.588,92.202,0.571847712430954,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,0.112,0.598,0.14860957860946655,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,0.1,0.532,0.5036272612571716,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,0.1,0.528,0.5350135564231873,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,0.1,0.528,0.5350105093383789,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,0.1,0.528,0.5350105093383789,0.0,0.0,,,,,,,,
2026-03-24 12:30:49,mobilenet_v3_large,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,0.1,0.528,0.5350105093383789,0.0,0.0,,,,,,,,
