layer,shape,max_val,best_type,best_error,fp2_e1m0_error,fp3_e1m1_error,fp4_e1m2_error,fp5_e1m3_error,fp6_e1m4_error,fp7_e1m5_error,fp8_e1m6_error,fp3_e2m0_error,fp4_e3m0_error,fp5_e4m0_error,fp6_e5m0_error,fp7_e6m0_error,fp8_e7m0_error
features.0,"(64, 3, 3, 3)",1.644176959991455,fp8_e1m6,0.8113291263580322,46.055335998535156,26.281139373779297,13.269037246704102,6.78248405456543,3.442901849746704,1.8042951822280884,0.8113291263580322,23.903526306152344,19.373414993286133,19.35572052001953,19.35572052001953,19.35572052001953,19.35572052001953
features.1,"(64,)",0.6830024719238281,fp8_e1m6,0.034610815346241,2.703996181488037,1.2474398612976074,0.5413568019866943,0.2501915693283081,0.1267794370651245,0.07630574703216553,0.034610815346241,1.3182170391082764,1.3025920391082764,1.3022500276565552,1.302220344543457,1.302220344543457,1.302220344543457
features.3,"(64, 64, 3, 3)",0.6415273547172546,fp8_e1m6,3.9411048889160156,183.04226684570312,107.42900085449219,59.34741973876953,31.429651260375977,16.00038719177246,7.896858215332031,3.9411048889160156,83.10830688476562,58.555999755859375,58.33343505859375,58.331298828125,58.331298828125,58.331298828125
features.4,"(64,)",0.4632866680622101,fp8_e1m6,0.035807278007268906,2.6998214721679688,1.3668081760406494,0.7581819891929626,0.3652384579181671,0.1667875051498413,0.0834115669131279,0.035807278007268906,2.6998214721679688,2.6998214721679688,2.6998062133789062,2.699802875518799,2.699802875518799,2.699802875518799
features.7,"(128, 64, 3, 3)",0.8701702952384949,fp8_e1m6,13.790002822875977,605.0570068359375,387.4902648925781,214.82989501953125,111.13059997558594,55.76996612548828,27.753284454345703,13.790002822875977,262.69744873046875,156.31333923339844,155.6458740234375,155.64376831054688,155.64376831054688,155.64376831054688
features.8,"(128,)",0.672987163066864,fp8_e1m6,0.11857089400291443,9.170158386230469,3.700275421142578,1.6148734092712402,0.949658989906311,0.4707294702529907,0.2351943999528885,0.11857089400291443,3.000528335571289,3.000528335571289,2.9998748302459717,2.999851703643799,2.999851703643799,2.999851703643799
features.10,"(128, 128, 3, 3)",0.3381270170211792,fp8_e1m6,20.728519439697266,1053.4892578125,611.7146606445312,325.41937255859375,164.06356811523438,81.91897583007812,41.14528274536133,20.728519439697266,437.134521484375,305.88934326171875,304.9764709472656,304.96954345703125,304.96954345703125,304.96954345703125
features.11,"(128,)",0.4616698622703552,fp8_e1m6,0.10531710088253021,5.739725112915039,3.8036155700683594,1.6057530641555786,0.8408645391464233,0.42396992444992065,0.21187369525432587,0.10531710088253021,5.720122337341309,5.720122337341309,5.720122337341309,5.72012186050415,5.72012186050415,5.72012186050415
features.14,"(256, 128, 3, 3)",0.594925045967102,fp8_e1m6,57.477935791015625,2811.716796875,1718.34375,913.4907836914062,460.786376953125,230.712646484375,114.96045684814453,57.477935791015625,1098.1826171875,689.2393188476562,687.091064453125,687.0905151367188,687.0905151367188,687.0905151367188
features.15,"(256,)",0.43483880162239075,fp8_e1m6,0.18594379723072052,8.517606735229492,6.3407301902771,3.054443359375,1.6323096752166748,0.7474609017372131,0.3712495267391205,0.18594379723072052,7.490049839019775,7.486143589019775,7.486143589019775,7.486134052276611,7.486134052276611,7.486134052276611
features.17,"(256, 256, 3, 3)",0.38405120372772217,fp8_e1m6,73.82827758789062,3979.981201171875,2286.88818359375,1172.0263671875,589.115234375,294.0185546875,147.285888671875,73.82827758789062,1481.56689453125,1028.795166015625,1026.4892578125,1026.4854736328125,1026.4854736328125,1026.4854736328125
features.18,"(256,)",0.4262859523296356,fp8_e1m6,0.2063426524400711,8.878057479858398,6.701668739318848,2.9599554538726807,1.6352267265319824,0.8132644891738892,0.43832141160964966,0.2063426524400711,7.288431167602539,7.268899917602539,7.268793106079102,7.26878023147583,7.26878023147583,7.26878023147583
features.20,"(256, 256, 3, 3)",0.427852988243103,fp8_e1m6,82.14604187011719,4417.60302734375,2548.183837890625,1310.32275390625,655.855712890625,328.87371826171875,164.33384704589844,82.14604187011719,1635.6629638671875,1120.120849609375,1117.583740234375,1117.57763671875,1117.57763671875,1117.57763671875
features.21,"(256,)",0.3715222477912903,fp8_e1m6,0.21115417778491974,7.808706760406494,6.00432014465332,3.2288577556610107,1.8552488088607788,0.9085908532142639,0.44066691398620605,0.21115417778491974,6.563789367675781,6.563789367675781,6.563752174377441,6.563747882843018,6.563747882843018,6.563747882843018
features.23,"(256, 256, 3, 3)",0.6653949022293091,fp8_e1m6,91.98265075683594,4947.55615234375,2845.61669921875,1464.51220703125,734.9046020507812,367.1414489746094,183.99122619628906,91.98265075683594,1834.512939453125,1261.74072265625,1258.927978515625,1258.925537109375,1258.925537109375,1258.925537109375
features.24,"(256,)",0.366070419549942,fp8_e1m6,0.19872133433818817,8.597942352294922,7.184523105621338,3.5043506622314453,1.8050744533538818,0.8304932713508606,0.4217299520969391,0.19872133433818817,8.58912181854248,8.58912181854248,8.589117050170898,8.589109420776367,8.589109420776367,8.589109420776367
features.27,"(512, 256, 3, 3)",0.4111506938934326,fp8_e1m6,164.72076416015625,8586.380859375,5042.14208984375,2625.96630859375,1319.1868896484375,658.9375,329.71435546875,164.72076416015625,3275.4375,2202.440185546875,2197.18212890625,2197.177734375,2197.177734375,2197.177734375
features.28,"(512,)",0.3740677237510681,fp8_e1m6,0.44806140661239624,13.770967483520508,11.364689826965332,6.703665256500244,3.425201892852783,1.7825729846954346,0.8578152656555176,0.44806140661239624,12.657730102539062,12.657730102539062,12.655301094055176,12.655292510986328,12.655292510986328,12.655292510986328
