timestamp,model_name,output_name,quant_format,base_config_path,generated_config_path,status,acc1,acc5,certainty,ref_acc1,ref_acc5,ref_certainty,acc_drop,weight_comp_red,weight_comp_share,input_comp_red,input_comp_share,exec_error,report_path
2026-03-24 16:59:38,vit_b_16,ref_fp32,fp8,,,SUCCESS,81.068,95.316,0.7552735013198852,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.07,0.434,0.0071620228250324726,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,0.12,0.528,0.005674963802695275,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,23.21,39.242,0.011222296788394452,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,24.966,41.298,0.01577125680848956,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,28.27,45.698,0.014755285521745681,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,29.102,46.758,0.016805633232295513,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,28.794,46.528,0.01691277473449707,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,1.492,5.23,0.003630320464596152,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,1.796,5.154,0.003989519806355238,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,1.774,5.096,0.0039965662646293644,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,1.762,5.062,0.003995790147036314,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,1.762,5.062,0.003995790147036314,0.0,0.0,,,,,,,,
2026-03-24 16:59:38,vit_b_16,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,1.762,5.062,0.003995790147036314,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,ref_fp32,fp8,,,SUCCESS,81.068,95.316,0.7552735013198852,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.158,0.746,0.00741778193205595,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,1.768,4.908,0.01011786662787199,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,70.97,90.41,0.6160529273414612,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,79.868,94.798,0.7499233783149719,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,80.802,95.192,0.7582167180633544,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,80.946,95.246,0.7593614241600036,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,80.984,95.284,0.7597831794357299,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,6.66,15.704,0.006271415543705225,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,18.212,36.368,0.011764711725264788,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,18.158,36.272,0.011752118878364562,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,18.168,36.308,0.01175000796109438,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,18.168,36.308,0.011750032323896886,0.0,0.0,,,,,,,,
2026-03-25 08:26:06,vit_b_16,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,18.168,36.308,0.011750032323896886,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,ref_fp32,fp8,,,SUCCESS,81.068,95.316,0.7552735013198852,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.158,0.746,0.00741778193205595,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,1.768,4.908,0.01011786662787199,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,70.97,90.41,0.6160529273414612,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,79.868,94.798,0.7499233783149719,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,80.802,95.192,0.7582167180633544,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,80.946,95.246,0.7593614241600036,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,80.984,95.284,0.7597831794357299,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,6.66,15.704,0.006271415543705225,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,18.212,36.368,0.011764711725264788,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,18.158,36.272,0.011752118878364562,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,18.168,36.308,0.01175000796109438,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,18.168,36.308,0.011750032323896886,0.0,0.0,,,,,,,,
2026-03-30 12:55:03,vit_b_16,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,18.168,36.308,0.011750032323896886,0.0,0.0,,,,,,,,
