timestamp,model_name,output_name,quant_format,base_config_path,generated_config_path,status,acc1,acc5,certainty,ref_acc1,ref_acc5,ref_certainty,acc_drop,weight_comp_red,weight_comp_share,input_comp_red,input_comp_share,exec_error,report_path
2026-03-24 12:27:41,mnasnet1_3,ref_fp32,fp8,,,NO_QUANT,76.072,93.284,0.35051079271316526,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.102,0.484,0.9997817175674438,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,0.106,0.554,0.9389667796516419,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,0.452,1.586,0.040284313251972195,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,12.72,24.716,0.09190310869455337,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,67.086,87.902,0.2923733175373077,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,75.112,92.666,0.3483227690029144,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,75.746,93.114,0.33722905706405637,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,0.092,0.52,0.003907389069199562,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,0.1,0.5,0.0031811900040507315,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,0.098,0.5,0.0032082726289331914,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,0.098,0.5,0.0032082585160434244,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,0.098,0.5,0.0032082585160434244,0.0,0.0,,,,,,,,
2026-03-24 12:27:41,mnasnet1_3,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,0.098,0.5,0.0032082585160434244,0.0,0.0,,,,,,,,
