timestamp,model_name,output_name,quant_format,base_config_path,generated_config_path,status,acc1,acc5,certainty,ref_acc1,ref_acc5,ref_certainty,acc_drop,weight_comp_red,weight_comp_share,input_comp_red,input_comp_share,exec_error,report_path
2026-03-24 12:44:27,resnext101_64x4d,ref_fp32,fp8,,,NO_QUANT,82.98,96.256,0.40555485444068906,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp2_e1m0,fp2_e1m0,,,SUCCESS,0.1,0.5,1.0,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp3_e1m1,fp3_e1m1,,,SUCCESS,0.17,0.72,0.049887410650253296,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp4_e1m2,fp4_e1m2,,,SUCCESS,60.396,82.454,0.2446381578683853,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp5_e1m3,fp5_e1m3,,,SUCCESS,77.076,93.338,0.3599101740646362,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp6_e1m4,fp6_e1m4,,,SUCCESS,82.022,95.9,0.38173500767707824,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp7_e1m5,fp7_e1m5,,,SUCCESS,82.942,96.254,0.4069147349357605,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp8_e1m6,fp8_e1m6,,,SUCCESS,82.89,96.272,0.40625570346832274,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp3_e2m0,fp3_e2m0,,,SUCCESS,0.104,0.616,0.013703137675523757,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp4_e3m0,fp4_e3m0,,,SUCCESS,0.164,0.626,0.014194958147406579,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp5_e4m0,fp5_e4m0,,,SUCCESS,0.168,0.608,0.013895232943892478,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp6_e5m0,fp6_e5m0,,,SUCCESS,0.168,0.608,0.013895216763615608,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp7_e6m0,fp7_e6m0,,,SUCCESS,0.168,0.608,0.013895216763615608,0.0,0.0,,,,,,,,
2026-03-24 12:44:27,resnext101_64x4d,baseline_fp8_e7m0,fp8_e7m0,,,SUCCESS,0.168,0.608,0.013895216763615608,0.0,0.0,,,,,,,,
